ID_code,target
test_97066,0.030710
test_97067,0.021107
test_97068,0.007405
test_97069,0.048241
test_97070,0.017213
test_97071,0.001123
test_97072,0.106349
test_97073,0.200655
test_97074,0.244683
test_97075,0.000899
test_97076,0.913632
test_97077,0.047069
test_97078,0.047024
test_97079,0.171799
test_97080,0.007044
test_97081,0.001073
test_97082,0.001039
test_97083,0.874941
test_97084,0.180946
test_97085,0.987285
test_97086,0.959965
test_97087,0.777003
test_97088,0.904470
test_97089,0.121651
test_97090,0.151269
test_97091,0.145350
test_97092,0.016821
test_97093,0.083304
test_97094,0.939041
test_97095,0.005059
test_97096,0.910334
test_97097,0.021393
test_97098,0.180618
test_97099,0.863832
test_97100,0.813985
test_97101,0.031816
test_97102,0.062069
test_97103,0.760770
test_97104,0.102520
test_97105,0.981689
test_97106,0.154074
test_97107,0.003891
test_97108,0.009211
test_97109,0.847453
test_97110,0.040531
test_97111,0.083531
test_97112,0.908414
test_97113,0.858256
test_97114,0.044607
test_97115,0.226379
test_97116,0.030169
test_97117,0.073699
test_97118,0.027877
test_97119,0.008957
test_97120,0.963210
test_97121,0.036492
test_97122,0.037540
test_97123,0.962266
test_97124,0.135457
test_97125,0.041046
test_97126,0.838115
test_97127,0.000250
test_97128,0.006419
test_97129,0.145763
test_97130,0.920429
test_97131,0.021878
test_97132,0.046349
test_97133,0.018806
test_97134,0.010733
test_97135,0.048039
test_97136,0.074334
test_97137,0.080391
test_97138,0.060905
test_97139,0.027894
test_97140,0.161770
test_97141,0.847940
test_97142,0.025101
test_97143,0.013671
test_97144,0.978479
test_97145,0.039797
test_97146,0.001700
test_97147,0.183222
test_97148,0.092090
test_97149,0.004526
test_97150,0.920289
test_97151,0.968200
test_97152,0.119166
test_97153,0.143087
test_97154,0.210260
test_97155,0.006710
test_97156,0.034348
test_97157,0.021681
test_97158,0.177908
test_97159,0.932487
test_97160,0.065390
test_97161,0.063903
test_97162,0.027182
test_97163,0.091364
test_97164,0.078887
test_97165,0.012960
test_97166,0.987231
test_97167,0.037550
test_97168,0.061273
test_97169,0.919056
test_97170,0.004499
test_97171,0.962474
test_97172,0.076186
test_97173,0.001488
test_97174,0.094285
test_97175,0.006836
test_97176,0.003480
test_97177,0.006944
test_97178,0.078129
test_97179,0.002052
test_97180,0.874270
test_97181,0.046476
test_97182,0.909752
test_97183,0.112287
test_97184,0.046412
test_97185,0.091302
test_97186,0.051566
test_97187,0.921539
test_97188,0.110672
test_97189,0.007986
test_97190,0.890333
test_97191,0.150291
test_97192,0.048429
test_97193,0.093080
test_97194,0.078483
test_97195,0.009448
test_97196,0.040795
test_97197,0.032490
test_97198,0.067068
test_97199,0.178595
test_97200,0.029802
test_97201,0.021251
test_97202,0.030793
test_97203,0.107469
test_97204,0.000534
test_97205,0.020565
test_97206,0.011016
test_97207,0.943459
test_97208,0.002090
test_97209,0.914501
test_97210,0.141284
test_97211,0.945135
test_97212,0.010905
test_97213,0.808700
test_97214,0.003245
test_97215,0.018267
test_97216,0.977157
test_97217,0.007066
test_97218,0.071372
test_97219,0.846851
test_97220,0.021785
test_97221,0.682677
test_97222,0.124355
test_97223,0.186077
test_97224,0.934780
test_97225,0.033391
test_97226,0.954675
test_97227,0.128626
test_97228,0.020452
test_97229,0.055383
test_97230,0.000474
test_97231,0.990579
test_97232,0.904767
test_97233,0.044539
test_97234,0.019962
test_97235,0.062255
test_97236,0.861193
test_97237,0.019030
test_97238,0.003806
test_97239,0.002094
test_97240,0.101592
test_97241,0.072857
test_97242,0.002158
test_97243,0.003378
test_97244,0.004613
test_97245,0.159538
test_97246,0.014490
test_97247,0.091165
test_97248,0.864518
test_97249,0.154749
test_97250,0.038492
test_97251,0.100482
test_97252,0.013364
test_97253,0.161441
test_97254,0.038144
test_97255,0.049408
test_97256,0.031649
test_97257,0.066703
test_97258,0.011153
test_97259,0.911376
test_97260,0.811455
test_97261,0.904294
test_97262,0.090763
test_97263,0.055475
test_97264,0.083229
test_97265,0.051137
test_97266,0.191249
test_97267,0.022202
test_97268,0.883045
test_97269,0.044211
test_97270,0.021377
test_97271,0.012143
test_97272,0.000244
test_97273,0.004916
test_97274,0.870230
test_97275,0.139586
test_97276,0.813726
test_97277,0.143564
test_97278,0.036773
test_97279,0.015545
test_97280,0.016582
test_97281,0.004924
test_97282,0.020951
test_97283,0.033182
test_97284,0.835862
test_97285,0.074821
test_97286,0.129095
test_97287,0.176514
test_97288,0.190208
test_97289,0.106930
test_97290,0.958154
test_97291,0.053634
test_97292,0.012648
test_97293,0.006067
test_97294,0.022686
test_97295,0.005374
test_97296,0.867573
test_97297,0.093650
test_97298,0.028559
test_97299,0.901745
test_97300,0.865551
test_97301,0.923260
test_97302,0.002795
test_97303,0.010990
test_97304,0.047255
test_97305,0.031069
test_97306,0.030405
test_97307,0.934302
test_97308,0.007611
test_97309,0.810511
test_97310,0.828447
test_97311,0.096319
test_97312,0.083550
test_97313,0.046011
test_97314,0.040851
test_97315,0.145980
test_97316,0.971609
test_97317,0.052010
test_97318,0.114392
test_97319,0.041192
test_97320,0.991732
test_97321,0.783626
test_97322,0.950743
test_97323,0.876014
test_97324,0.016439
test_97325,0.001172
test_97326,0.115257
test_97327,0.032580
test_97328,0.054233
test_97329,0.013292
test_97330,0.206587
test_97331,0.004178
test_97332,0.031631
test_97333,0.010788
test_97334,0.035509
test_97335,0.127415
test_97336,0.011111
test_97337,0.769534
test_97338,0.091395
test_97339,0.035527
test_97340,0.787976
test_97341,0.888102
test_97342,0.963209
test_97343,0.009862
test_97344,0.912272
test_97345,0.828316
test_97346,0.917967
test_97347,0.989406
test_97348,0.146317
test_97349,0.142782
test_97350,0.901160
test_97351,0.013206
test_97352,0.981090
test_97353,0.846938
test_97354,0.030985
test_97355,0.791639
test_97356,0.051410
test_97357,0.794641
test_97358,0.920546
test_97359,0.071878
test_97360,0.004545
test_97361,0.904963
test_97362,0.050042
test_97363,0.085918
test_97364,0.057511
test_97365,0.078453
test_97366,0.012049
test_97367,0.046411
test_97368,0.760900
test_97369,0.046216
test_97370,0.004526
test_97371,0.804484
test_97372,0.153632
test_97373,0.914936
test_97374,0.031863
test_97375,0.973678
test_97376,0.036155
test_97377,0.901419
test_97378,0.002316
test_97379,0.980577
test_97380,0.106975
test_97381,0.921177
test_97382,0.960429
test_97383,0.092194
test_97384,0.122396
test_97385,0.909147
test_97386,0.044178
test_97387,0.122465
test_97388,0.004288
test_97389,0.899979
test_97390,0.887161
test_97391,0.020130
test_97392,0.942086
test_97393,0.014164
test_97394,0.050583
test_97395,0.020594
test_97396,0.006489
test_97397,0.141970
test_97398,0.027888
test_97399,0.033101
test_97400,0.869691
test_97401,0.875826
test_97402,0.021433
test_97403,0.028039
test_97404,0.005910
test_97405,0.008776
test_97406,0.791984
test_97407,0.140574
test_97408,0.048581
test_97409,0.927609
test_97410,0.004685
test_97411,0.790475
test_97412,0.182150
test_97413,0.021884
test_97414,0.806679
test_97415,0.038071
test_97416,0.129000
test_97417,0.049717
test_97418,0.103630
test_97419,0.048233
test_97420,0.031470
test_97421,0.881589
test_97422,0.110796
test_97423,0.002909
test_97424,0.021934
test_97425,0.231268
test_97426,0.008243
test_97427,0.022943
test_97428,0.002220
test_97429,0.007693
test_97430,0.013332
test_97431,0.976840
test_97432,0.008839
test_97433,0.126464
test_97434,0.027390
test_97435,0.022125
test_97436,0.834527
test_97437,0.040875
test_97438,0.131980
test_97439,0.081623
test_97440,0.054041
test_97441,0.044117
test_97442,0.063029
test_97443,0.173003
test_97444,0.019242
test_97445,0.105211
test_97446,0.005198
test_97447,0.053601
test_97448,0.065096
test_97449,0.004450
test_97450,0.039521
test_97451,0.897006
test_97452,0.056560
test_97453,0.003044
test_97454,0.018600
test_97455,0.003687
test_97456,0.034406
test_97457,0.046859
test_97458,0.128335
test_97459,0.031378
test_97460,0.124783
test_97461,0.002617
test_97462,0.899488
test_97463,0.884431
test_97464,0.004704
test_97465,0.074815
test_97466,0.035002
test_97467,0.170414
test_97468,0.008181
test_97469,0.806813
test_97470,0.067201
test_97471,0.836897
test_97472,0.001422
test_97473,0.090554
test_97474,0.008382
test_97475,0.021174
test_97476,0.026707
test_97477,0.031333
test_97478,0.941228
test_97479,0.007225
test_97480,0.870486
test_97481,0.825645
test_97482,0.003237
test_97483,0.017443
test_97484,0.053061
test_97485,0.015580
test_97486,0.015637
test_97487,0.041426
test_97488,0.006632
test_97489,0.025346
test_97490,0.037147
test_97491,0.139121
test_97492,0.107582
test_97493,0.096696
test_97494,0.988552
test_97495,0.085095
test_97496,0.011273
test_97497,0.862949
test_97498,0.014698
test_97499,0.189916
test_97500,0.026382
test_97501,0.010797
test_97502,0.839279
test_97503,0.038048
test_97504,0.116077
test_97505,0.071269
test_97506,0.006568
test_97507,0.014833
test_97508,0.882801
test_97509,0.122467
test_97510,0.029214
test_97511,0.973594
test_97512,0.013094
test_97513,0.171062
test_97514,0.098513
test_97515,0.110770
test_97516,0.016972
test_97517,0.010760
test_97518,0.026155
test_97519,0.025753
test_97520,0.021650
test_97521,0.091524
test_97522,0.002700
test_97523,0.833019
test_97524,0.025028
test_97525,0.015137
test_97526,0.002929
test_97527,0.857591
test_97528,0.007728
test_97529,0.013336
test_97530,0.136956
test_97531,0.027442
test_97532,0.003105
test_97533,0.060602
test_97534,0.022054
test_97535,0.164483
test_97536,0.123488
test_97537,0.019883
test_97538,0.048148
test_97539,0.126025
test_97540,0.111533
test_97541,0.964073
test_97542,0.175484
test_97543,0.011799
test_97544,0.059047
test_97545,0.197396
test_97546,0.822531
test_97547,0.132274
test_97548,0.041787
test_97549,0.022805
test_97550,0.083772
test_97551,0.019917
test_97552,0.126725
test_97553,0.036659
test_97554,0.156906
test_97555,0.770767
test_97556,0.877138
test_97557,0.197064
test_97558,0.868680
test_97559,0.009035
test_97560,0.068418
test_97561,0.105530
test_97562,0.005628
test_97563,0.015403
test_97564,0.030500
test_97565,0.012115
test_97566,0.082643
test_97567,0.122546
test_97568,0.851994
test_97569,0.010459
test_97570,0.004705
test_97571,0.037830
test_97572,0.974627
test_97573,0.023716
test_97574,0.953969
test_97575,0.825734
test_97576,0.147046
test_97577,0.056427
test_97578,0.095054
test_97579,0.026793
test_97580,0.004242
test_97581,0.010810
test_97582,0.987945
test_97583,0.075067
test_97584,0.018757
test_97585,0.166208
test_97586,0.036111
test_97587,0.002645
test_97588,0.231997
test_97589,0.965501
test_97590,0.080389
test_97591,0.928032
test_97592,0.967851
test_97593,0.054067
test_97594,0.988300
test_97595,0.933794
test_97596,0.116483
test_97597,0.010165
test_97598,0.031283
test_97599,0.025172
test_97600,0.166614
test_97601,0.017348
test_97602,0.124495
test_97603,0.019313
test_97604,0.854578
test_97605,0.875664
test_97606,0.882244
test_97607,0.882691
test_97608,0.949890
test_97609,0.008331
test_97610,0.975287
test_97611,0.011784
test_97612,0.969042
test_97613,0.087752
test_97614,0.039083
test_97615,0.025289
test_97616,0.018333
test_97617,0.215466
test_97618,0.024265
test_97619,0.028816
test_97620,0.953315
test_97621,0.735260
test_97622,0.029681
test_97623,0.859965
test_97624,0.918533
test_97625,0.004040
test_97626,0.011335
test_97627,0.068333
test_97628,0.172365
test_97629,0.063512
test_97630,0.086032
test_97631,0.022256
test_97632,0.892140
test_97633,0.191400
test_97634,0.058114
test_97635,0.041768
test_97636,0.072069
test_97637,0.018752
test_97638,0.018910
test_97639,0.004067
test_97640,0.110842
test_97641,0.038287
test_97642,0.033452
test_97643,0.032987
test_97644,0.010208
test_97645,0.022759
test_97646,0.023176
test_97647,0.057057
test_97648,0.010970
test_97649,0.023795
test_97650,0.022208
test_97651,0.877965
test_97652,0.104278
test_97653,0.077130
test_97654,0.011777
test_97655,0.949479
test_97656,0.832343
test_97657,0.028484
test_97658,0.170725
test_97659,0.064187
test_97660,0.006827
test_97661,0.140530
test_97662,0.028012
test_97663,0.004052
test_97664,0.863816
test_97665,0.026210
test_97666,0.043639
test_97667,0.057159
test_97668,0.012945
test_97669,0.922522
test_97670,0.116530
test_97671,0.028338
test_97672,0.004160
test_97673,0.015550
test_97674,0.092811
test_97675,0.786811
test_97676,0.026093
test_97677,0.036801
test_97678,0.890438
test_97679,0.135616
test_97680,0.949460
test_97681,0.140878
test_97682,0.951244
test_97683,0.923387
test_97684,0.009941
test_97685,0.760419
test_97686,0.877911
test_97687,0.011622
test_97688,0.929956
test_97689,0.140730
test_97690,0.019868
test_97691,0.038345
test_97692,0.005822
test_97693,0.173091
test_97694,0.113868
test_97695,0.001506
test_97696,0.161798
test_97697,0.031101
test_97698,0.027258
test_97699,0.010370
test_97700,0.087179
test_97701,0.031499
test_97702,0.987524
test_97703,0.043140
test_97704,0.002152
test_97705,0.970685
test_97706,0.003485
test_97707,0.001632
test_97708,0.119857
test_97709,0.127442
test_97710,0.033528
test_97711,0.107414
test_97712,0.922517
test_97713,0.031281
test_97714,0.219488
test_97715,0.015926
test_97716,0.030658
test_97717,0.052805
test_97718,0.024691
test_97719,0.099484
test_97720,0.008827
test_97721,0.002452
test_97722,0.085575
test_97723,0.051955
test_97724,0.925662
test_97725,0.006157
test_97726,0.078361
test_97727,0.058218
test_97728,0.007087
test_97729,0.065402
test_97730,0.168137
test_97731,0.930661
test_97732,0.013873
test_97733,0.896105
test_97734,0.962762
test_97735,0.888670
test_97736,0.092751
test_97737,0.007251
test_97738,0.003370
test_97739,0.181030
test_97740,0.021187
test_97741,0.051124
test_97742,0.008814
test_97743,0.151270
test_97744,0.017647
test_97745,0.002704
test_97746,0.124717
test_97747,0.010633
test_97748,0.865101
test_97749,0.138427
test_97750,0.899862
test_97751,0.886722
test_97752,0.008950
test_97753,0.005965
test_97754,0.002335
test_97755,0.135688
test_97756,0.836211
test_97757,0.039940
test_97758,0.891687
test_97759,0.129305
test_97760,0.115698
test_97761,0.175792
test_97762,0.073398
test_97763,0.890587
test_97764,0.015933
test_97765,0.126955
test_97766,0.062771
test_97767,0.112340
test_97768,0.234612
test_97769,0.816022
test_97770,0.898680
test_97771,0.026972
test_97772,0.937375
test_97773,0.742895
test_97774,0.053408
test_97775,0.871756
test_97776,0.212697
test_97777,0.052082
test_97778,0.007504
test_97779,0.050432
test_97780,0.001691
test_97781,0.014798
test_97782,0.140260
test_97783,0.018536
test_97784,0.010020
test_97785,0.858908
test_97786,0.110979
test_97787,0.004412
test_97788,0.187968
test_97789,0.868033
test_97790,0.838931
test_97791,0.019173
test_97792,0.034471
test_97793,0.021892
test_97794,0.014244
test_97795,0.006611
test_97796,0.061306
test_97797,0.855628
test_97798,0.013190
test_97799,0.010187
test_97800,0.850291
test_97801,0.032137
test_97802,0.122405
test_97803,0.830746
test_97804,0.992916
test_97805,0.001727
test_97806,0.022241
test_97807,0.054605
test_97808,0.852482
test_97809,0.847290
test_97810,0.016613
test_97811,0.019687
test_97812,0.004595
test_97813,0.030646
test_97814,0.009678
test_97815,0.957995
test_97816,0.079963
test_97817,0.029804
test_97818,0.940198
test_97819,0.035138
test_97820,0.011976
test_97821,0.055021
test_97822,0.041321
test_97823,0.067400
test_97824,0.018467
test_97825,0.040654
test_97826,0.697939
test_97827,0.063605
test_97828,0.006379
test_97829,0.860797
test_97830,0.046172
test_97831,0.008835
test_97832,0.068995
test_97833,0.994015
test_97834,0.007352
test_97835,0.009639
test_97836,0.848184
test_97837,0.007026
test_97838,0.115891
test_97839,0.867886
test_97840,0.077470
test_97841,0.073967
test_97842,0.027264
test_97843,0.862669
test_97844,0.010538
test_97845,0.064675
test_97846,0.908133
test_97847,0.966978
test_97848,0.911604
test_97849,0.022903
test_97850,0.004934
test_97851,0.817653
test_97852,0.027306
test_97853,0.008920
test_97854,0.870407
test_97855,0.030440
test_97856,0.084058
test_97857,0.009056
test_97858,0.016964
test_97859,0.082364
test_97860,0.131293
test_97861,0.027740
test_97862,0.754579
test_97863,0.111275
test_97864,0.880580
test_97865,0.058295
test_97866,0.034375
test_97867,0.002420
test_97868,0.238746
test_97869,0.159145
test_97870,0.013288
test_97871,0.978995
test_97872,0.935595
test_97873,0.863838
test_97874,0.014588
test_97875,0.037642
test_97876,0.970896
test_97877,0.213103
test_97878,0.954227
test_97879,0.001970
test_97880,0.904709
test_97881,0.097483
test_97882,0.894218
test_97883,0.063310
test_97884,0.114802
test_97885,0.068941
test_97886,0.003001
test_97887,0.188974
test_97888,0.944699
test_97889,0.009438
test_97890,0.097565
test_97891,0.084264
test_97892,0.039215
test_97893,0.039524
test_97894,0.891660
test_97895,0.071727
test_97896,0.001772
test_97897,0.074732
test_97898,0.917444
test_97899,0.015404
test_97900,0.229203
test_97901,0.987991
test_97902,0.008274
test_97903,0.031088
test_97904,0.896265
test_97905,0.003594
test_97906,0.036269
test_97907,0.991046
test_97908,0.064231
test_97909,0.045391
test_97910,0.660522
test_97911,0.813734
test_97912,0.008605
test_97913,0.001732
test_97914,0.900930
test_97915,0.069381
test_97916,0.002509
